sentenceCount,wordCount,spellingErrors,grammarErrors,topicCoherenceScore,avgSentLen,uniqWordCount,fleschReadingEase,CLIndex
16,138,5,4,2411.240821463514,18.6875,86,-222.54,10.01
21,204,5,10,3667.5989738890657,22.047619047619047,132,72.29,6.8
36,301,10,13,5505.902048080988,16.5,146,76.76,7.02
24,197,7,5,3630.833709917548,17.875,109,73.71,7.67
35,280,5,7,4831.979682301802,14.114285714285714,171,72.46,8.58
41,455,13,11,8612.454438251789,24.243902439024392,181,69.96,7.14
33,308,4,12,5553.826072869381,16.363636363636363,162,52.8,10.62
8,129,6,9,2170.43353372201,36.25,97,-8.75,7.92
10,74,3,4,1401.2278225128816,15.3,47,69.52,8.01
22,210,4,5,3837.050042076131,19.727272727272727,132,64.14,8.71
8,160,8,6,3048.7684217571514,40.125,79,-20.22,9.37
19,150,5,10,2735.9156678675527,15.31578947368421,94,67.59,9.52
20,136,7,6,2645.3549406389784,15.25,90,87.96,4.93
18,170,5,9,2897.2791332549455,21.38888888888889,120,63.02,8.42
5,61,6,7,1118.4078298593404,27.8,43,68.64,10.04
17,174,8,7,3001.354787412461,22.117647058823533,124,69.55,7.26
11,96,6,8,1612.0326969856726,17.818181818181817,65,74.73,5.17
21,173,8,6,2988.8301164049135,17.0,104,66.47,7.83
20,191,13,2,3292.4975841195505,18.35,120,68.54,6.97
19,219,12,18,3495.061179257622,23.0,142,57.44,8.08
16,199,12,14,3126.9952727613095,24.8125,131,52.36,7.85
5,91,7,16,1573.066728365366,40.6,48,3.31,5.89
13,136,6,5,2449.634768709958,20.69230769230769,80,61.29,8.36
29,247,12,7,3948.008950518021,15.655172413793107,125,62.17,9.22
20,165,5,10,2988.6376363359946,16.0,111,59.64,8.88
9,145,10,9,2560.304142623784,31.33333333333333,71,-70.13,8.73
17,167,3,8,2859.943129466844,20.823529411764707,115,64.95,9.52
16,170,6,6,3042.3296218530363,22.5625,107,71.99,7.78
20,193,6,12,3526.3150396344404,21.05,124,62.21,7.49
26,301,2,12,5217.3401844501295,24.07692307692308,201,51.52,9.93
24,190,9,11,3622.8411822225207,16.0,120,70.33,7.6
8,143,9,5,2918.0010536462223,35.625,76,32.57,8.66
30,267,14,11,4444.28246782464,16.8,181,68.1,7.14
11,125,7,3,2170.8551459376367,25.0,67,49.11,7.15
26,157,7,10,2752.3730496842372,11.923076923076925,99,73.07,8.52
16,133,4,10,2256.0954551854848,16.0,99,68.5,7.95
22,173,2,7,2982.097200275647,14.681818181818182,96,62.68,9.28
13,142,13,6,2401.41164506715,23.0,84,63.83,8.71
20,203,12,21,3120.7341712123625,23.0,119,51.21,8.77
15,135,8,12,2319.976053053385,20.133333333333333,92,77.5,6.68
11,114,10,12,2184.7634693264877,22.90909090909091,74,65.9,7.56
17,221,19,5,3580.211560085952,24.235294117647058,131,54.49,8.66
19,175,11,13,3035.3622169711953,20.736842105263158,116,61.09,8.36
15,140,9,6,2693.7005702372735,21.133333333333333,81,68.44,7.32
14,97,3,6,1735.1891319851352,14.642857142857142,71,78.89,7.6
20,238,20,15,3870.1899054248684,23.1,180,61.29,9.58
30,255,13,10,4496.296584465675,17.333333333333332,164,74.93,7.66
26,284,4,11,5031.243250849645,21.30769230769231,169,-188.71,10.24
20,226,9,18,3677.578919386461,25.2,120,56.83,9.12
26,198,14,13,3329.950456453605,15.423076923076925,137,73.21,6.8
1,1,0,0,32.65135975135975,1.0,1,121.22,-22.21
19,180,16,14,3173.6429784225043,19.57894736842105,102,76.59,5.4
11,188,12,10,3308.080687458407,38.09090909090909,124,-7.7,7.51
37,304,16,10,4976.3398817171,15.0,204,71.85,8.23
15,109,5,2,1767.066730581932,15.0,68,61.36,8.7
10,85,3,4,1294.1260728822267,17.3,58,52.23,9.64
27,251,8,12,4398.861473622777,16.703703703703702,162,59.23,10.21
17,116,6,10,1936.1400328945144,12.235294117647056,90,74.29,6.84
15,192,8,17,3652.0332405812474,27.4,110,27.63,8.61
28,293,14,10,5042.653203324114,18.857142857142858,182,-450.24,12.04
26,292,6,16,5394.3193969730955,22.615384615384613,145,60.08,7.55
29,259,10,13,4638.284156052999,19.103448275862068,140,74.02,6.97
25,264,14,8,4365.314406658941,22.6,157,61.9,7.43
21,143,5,12,2433.5491573226964,12.904761904761903,90,80.72,6.44
22,209,12,9,3779.8865610482244,18.40909090909091,159,65.76,8.48
18,185,11,11,3286.1578322735127,20.944444444444443,122,48.27,9.82
20,173,6,2,3316.4277069722707,17.4,91,75.24,6.73
30,268,10,7,4827.983823881705,18.03333333333333,168,75.84,7.72
33,241,7,15,4268.376242922095,13.787878787878787,153,72.46,8.35
25,228,5,14,3908.096823886081,18.2,129,66.57,8.41
14,197,4,5,3532.1558095800465,29.714285714285715,117,36.67,8.08
22,287,18,19,4959.137034615791,29.95454545454545,175,57.68,8.25
10,115,11,4,1776.8320483266205,23.0,80,17.68,9.12
20,149,9,5,2568.2445961331314,14.4,110,59.64,9.75
25,250,17,13,4436.846089024548,19.4,144,69.65,7.67
15,121,4,1,2254.994976055061,17.866666666666667,79,76.35,6.85
22,206,4,6,3544.541604645793,19.63636363636364,130,-347.05,9.14
11,139,6,11,2691.4598046174565,28.0,70,52.2,6.58
10,135,7,9,2533.653419989002,27.1,101,58.18,8.37
14,197,15,14,3479.636826812965,31.0,117,60.92,7.03
40,450,33,7,7171.73501771275,20.225,252,45.12,9.47
11,244,41,13,3881.611772975071,39.0,151,45.36,8.84
28,263,13,18,4765.381105839483,18.964285714285715,150,62.82,8.54
20,228,10,6,3707.6763997956227,21.25,156,54.56,10.16
14,119,11,17,1993.633567370006,16.071428571428573,82,76.05,4.99
6,57,4,4,1044.7670360942827,18.666666666666668,45,41.54,9.13
24,256,14,9,4081.890993195875,22.25,180,61.29,8.42
28,168,5,11,2888.567077925509,11.928571428571427,104,65.93,8.0
1,40,0,2,762.9057746132426,73.0,30,37.31,8.32
24,130,8,5,2108.8006679508703,11.458333333333336,88,74.19,6.37
39,277,14,13,4418.602742971316,13.076923076923075,194,64.3,9.86
29,175,18,5,3266.49834431133,12.551724137931034,81,47.79,4.34
15,131,5,6,2380.049174909173,20.066666666666666,92,67.52,7.5
19,145,7,17,2554.9574742594727,16.42105263157895,99,60.14,8.24
31,215,11,7,3717.8011922677656,13.258064516129034,131,78.28,4.64
15,151,5,4,2691.9934660110966,23.13333333333333,92,64.88,7.44
4,80,11,5,1457.8582461527067,40.75,63,57.27,8.08
18,137,16,10,2291.460639120065,15.166666666666664,83,86.94,5.8
19,155,4,2,3121.113659573142,17.0,91,67.18,8.65
11,83,10,6,1284.1773601312657,14.363636363636365,70,58.52,9.11
7,157,10,13,2636.6102520372424,47.85714285714285,82,-238.1,8.5
14,127,7,5,2536.7733191344114,17.214285714285715,77,64.14,7.26
29,271,13,7,4634.424410475237,18.55172413793104,167,67.59,8.94
15,161,6,3,2467.606467582105,21.0,99,61.8,8.3
21,337,9,0,4545.178921903776,16.047619047619047,156,76.76,6.79
40,310,14,8,5106.155413476327,13.825,211,72.26,7.89
15,161,2,14,3046.466537190895,24.13333333333333,105,55.31,8.43
17,201,10,12,3302.2566282315934,22.470588235294123,129,63.22,9.06
21,217,6,11,3808.5334784024426,21.0,162,63.73,8.3
46,323,12,10,5173.179334777748,12.23913043478261,208,73.98,6.55
22,206,5,9,3774.944631629622,17.40909090909091,156,48.64,9.75
26,235,11,19,4229.180031367904,18.80769230769231,126,66.88,7.95
13,156,22,13,2442.689606520492,23.69230769230769,120,66.2,8.08
21,169,4,5,2472.033479931646,15.047619047619047,111,68.5,8.47
22,214,8,14,3883.644785168417,19.63636363636364,147,74.02,7.09
15,177,2,8,3573.754321920793,26.066666666666666,98,64.88,8.6
8,71,4,3,1144.055324457108,16.0,49,72.26,9.16
22,184,16,10,2817.854212217927,16.045454545454547,108,60.04,9.34
16,155,14,5,2488.1039704447458,18.9375,101,73.61,8.65
12,135,13,3,2004.4970246686385,23.16666666666667,97,52.94,10.74
20,209,8,20,3729.7844271999443,24.35,108,69.99,6.63
20,169,4,8,3212.936152912296,18.9,83,73.21,6.22
28,262,18,6,4079.9215359288637,18.0,184,58.11,9.23
13,108,2,2,1785.8976347783484,15.461538461538463,74,70.84,8.23
16,168,9,4,2916.567144362353,21.6875,107,55.48,7.04
13,107,6,3,1832.4255558124257,14.153846153846152,79,53.51,10.9
40,303,17,18,5660.73466628111,13.75,155,72.56,7.6
11,93,7,8,1440.5960337306228,17.272727272727273,66,67.08,8.59
18,131,16,2,2019.4240517523303,13.722222222222221,104,62.07,9.22
33,263,7,11,4770.527936979652,16.151515151515152,139,69.21,8.88
18,202,5,3,3513.6167133734775,20.61111111111111,119,51.11,9.75
23,250,13,11,4589.252637850698,21.30434782608696,147,69.45,8.25
36,316,14,4,5711.646146028071,16.083333333333332,171,-110.59,8.55
19,165,11,5,2947.1665807833388,18.94736842105263,110,74.42,7.02
10,106,13,2,1802.3176746370148,21.6,76,-130.85,9.2
3,24,6,1,411.83994440801706,12.666666666666664,21,67.45,10.66
37,266,5,8,4553.642049884774,13.270270270270268,146,64.61,8.87
10,89,3,7,1584.2295782519757,19.1,69,-6.01,9.19
19,229,8,10,3964.29260962211,23.421052631578952,114,50.4,10.51
11,201,15,26,3363.5644940285047,37.27272727272727,98,-13.93,9.08
23,201,6,11,3892.7659047823736,17.47826086956522,110,75.44,6.91
12,84,6,7,1292.4212010383837,15.0,66,70.53,8.12
14,118,4,6,2046.9472907730342,20.857142857142858,75,-18.83,9.37
12,126,3,5,2500.317694135046,22.41666666666667,80,66.81,8.6
12,146,4,10,2822.245628507209,22.83333333333333,65,-186.68,11.05
24,227,5,7,3963.644410556881,19.75,124,64.75,9.35
11,127,10,8,2194.4067408051874,21.818181818181817,86,58.35,8.83
27,248,13,15,4330.610988912249,18.925925925925924,148,64.24,9.7
5,51,2,5,866.5604348523859,21.6,40,66.47,7.25
45,260,11,20,4084.85887633742,11.0,181,65.62,7.94
17,188,8,2,3340.448372705741,20.94117647058824,101,58.25,8.48
11,90,3,2,1453.1076429976938,18.0,63,57.81,9.98
13,146,8,6,2621.18507477213,26.0,90,63.97,8.72
6,51,1,8,892.6504117786269,18.33333333333333,43,74.73,7.08
28,317,15,24,5824.7433208604825,24.92857142857143,173,64.88,6.34
6,50,4,4,972.5627571946487,14.333333333333336,43,82.34,6.84
21,136,15,9,2163.030303867935,14.333333333333336,101,44.85,6.44
20,160,7,8,2749.70098110953,15.65,86,68.81,7.49
16,188,11,7,3205.0401065867554,23.3125,114,40.21,8.31
18,202,11,10,3526.0862960010695,20.88888888888889,111,81.67,6.33
13,166,8,6,3415.8423194796383,27.923076923076927,96,44.48,8.08
7,214,9,11,4161.629256454857,63.42857142857143,81,-60.52,10.47
1,97,0,4,2172.126277648206,189.0,67,-76.38,6.81
20,213,17,10,3464.12776667348,20.85,148,60.18,8.19
19,160,8,8,2636.6256295218204,18.0,96,76.45,6.67
12,87,2,7,1225.5553450591458,15.75,61,52.39,10.27
22,177,10,11,2841.7583322381984,16.454545454545453,101,86.33,4.59
11,83,11,11,1313.2929021571817,18.90909090909091,59,74.73,6.73
21,174,0,6,3154.003822789714,17.571428571428573,96,66.98,8.36
24,191,9,2,3439.758177129902,15.0,128,79.6,7.77
22,192,12,3,3027.211217983352,16.863636363636363,132,67.69,7.95
41,333,11,3,6389.863518112473,14.926829268292684,170,72.16,8.35
1,172,24,10,2673.6171151732538,293.0,108,-188.37,9.43
18,176,6,13,3058.4979195469155,20.5,90,72.09,7.14
18,216,14,10,3819.064786529305,25.0,144,55.81,8.89
24,175,2,3,3522.2587013176226,13.0,116,71.04,7.36
7,184,5,8,3243.048644754794,58.28571428571429,126,-46.91,9.02
14,146,6,6,2358.920051087527,19.857142857142858,99,54.76,10.04
30,270,8,12,5087.754234005672,18.2,144,-185.66,9.55
8,49,3,2,897.0857930554156,12.125,38,69.72,9.63
19,207,10,6,3669.440854480099,19.94736842105263,121,63.43,9.17
34,260,23,17,4423.966098229317,15.852941176470587,162,77.57,6.33
9,258,9,7,4470.985971149671,59.88888888888889,166,-28.68,10.58
19,159,6,7,2703.801264155514,17.315789473684212,110,67.79,8.3
22,159,2,3,2784.2292522020357,12.863636363636365,114,65.83,8.69
24,282,7,7,5101.392081658577,23.29166666666667,153,55.92,8.31
21,176,7,13,3064.130566831681,15.476190476190474,126,60.75,8.47
18,211,10,13,3800.511023604311,23.83333333333333,125,57.95,9.59
15,154,4,12,2837.9133748776153,20.6,80,81.16,6.33
16,208,14,10,3952.7819665027478,26.8125,113,74.87,6.86
26,259,6,7,4597.852060791915,20.0,109,64.44,9.64
30,218,4,17,4002.3026128326765,15.933333333333335,114,69.82,8.94
20,222,11,9,3937.30552054592,22.45,142,62.51,9.0
25,318,16,16,5787.981465090691,24.28,184,59.77,9.06
12,120,0,14,2039.9179640833604,21.25,73,47.56,10.28
14,162,4,6,2731.334258118031,22.285714285714285,113,59.57,9.46
14,193,4,4,3509.377713673512,30.857142857142854,100,-334.53,8.56
19,179,20,6,3063.8723500398924,22.36842105263158,112,80.04,5.29
16,126,4,6,2353.7694895790164,15.8125,78,70.23,7.36
34,299,7,10,5210.698060844515,16.323529411764707,150,50.67,10.73
18,179,24,18,3177.364182798653,21.222222222222218,109,47.66,7.67
37,428,6,18,7704.492674462217,23.81081081081081,234,61.5,9.0
27,202,10,3,3508.8629651609212,15.851851851851851,117,78.59,7.02
34,211,27,13,3465.566363448215,12.617647058823529,131,-10.24,7.39
22,239,13,9,4437.58369184999,22.272727272727273,123,69.96,7.67
7,106,2,7,1970.1908546561713,33.142857142857146,72,47.16,6.0
3,172,5,11,3038.184140829091,122.33333333333331,92,-238.78,12.27
30,294,8,8,5651.191806791473,20.0,159,59.26,6.92
49,409,9,17,7175.720399608131,15.877551020408163,242,59.74,8.82
21,203,14,7,3363.0395484374635,17.0,125,64.44,8.3
22,170,6,10,2921.253249536832,16.318181818181817,121,69.31,8.59
13,164,22,8,2625.1193315799887,25.76923076923077,113,-79.6,9.08
35,270,7,11,5129.611492094118,16.228571428571428,184,77.37,6.96
26,321,13,14,5765.228496053822,28.153846153846153,172,54.7,6.86
20,172,12,11,3022.80089959491,17.25,116,63.63,7.67
13,119,3,5,2318.5522015608935,20.23076923076923,77,62.11,9.23
21,166,0,8,2995.9998295005366,16.714285714285715,83,67.59,7.43
25,248,10,4,4327.300888447706,22.2,162,62.01,6.91
5,37,3,3,620.7420998849793,15.2,31,70.13,6.67
19,146,7,10,2485.4542340399325,17.63157894736842,85,56.59,10.57
11,136,7,8,2396.452127482057,29.272727272727273,83,57.47,7.96
51,329,27,37,5499.386225251668,13.901960784313724,188,53.96,6.75
28,207,8,6,3771.3889565800937,15.607142857142858,136,80.31,6.96
13,132,1,6,2408.3812566904853,20.384615384615387,86,64.75,9.35
15,152,8,6,2629.501388283175,20.133333333333333,82,53.04,8.36
29,201,5,3,3364.3300746639115,14.241379310344827,133,77.37,7.08
21,183,9,3,3395.9712592833885,16.571428571428573,122,64.95,8.25
22,206,11,7,3316.603472426278,19.727272727272727,132,46.71,9.93
15,196,9,9,3643.987381121652,24.8,126,57.54,8.43
27,202,6,22,3720.3146607563876,16.333333333333332,98,73.81,8.36
20,172,7,4,3149.4112756825266,17.6,116,68.2,8.41
22,201,7,13,3376.6231540990943,17.954545454545453,142,78.28,8.94
38,293,9,8,5170.363462243796,14.210526315789476,183,-110.22,10.12
19,187,13,9,3224.9421973580443,18.684210526315788,115,61.19,6.85
1,141,12,8,2884.938010475946,296.0,77,-195.13,6.7
28,223,4,13,3638.8416172452785,16.678571428571427,125,-383.59,9.55
19,167,8,7,2517.6687742297086,16.157894736842106,124,47.72,10.86
31,438,16,17,7712.897149702742,31.451612903225808,214,57.27,6.98
11,106,6,6,1945.8561223563095,21.727272727272727,88,48.81,7.85
19,206,3,9,3285.618798560431,20.263157894736842,123,62.82,8.94
26,186,14,13,3067.0455185638416,14.576923076923075,119,71.44,6.9
31,292,27,5,4956.652710593589,17.258064516129032,187,66.78,8.12
16,138,17,15,2578.525022698297,16.75,81,58.69,8.14
24,215,17,21,3758.7305488242628,17.916666666666668,125,48.74,7.21
3,87,7,9,1467.365313556407,58.33333333333334,66,39.0,8.95
13,139,9,9,2337.0423493001485,22.07692307692308,83,67.93,6.74
17,133,6,6,2281.0922465176586,13.882352941176471,88,-46.78,10.29
18,147,9,5,2821.772672885268,19.11111111111111,78,80.65,5.0
15,154,4,7,2694.261896346673,22.066666666666666,103,21.36,6.86
3,80,8,6,1428.9072978719928,56.66666666666666,68,19.04,7.45
13,116,29,5,1416.5787218285645,18.53846153846154,71,91.55,3.25
30,263,13,14,4392.663786699279,18.3,193,-189.72,9.43
19,252,33,9,3912.7708485400276,28.684210526315788,131,61.13,7.56
29,261,17,15,4078.949106625284,16.689655172413794,148,59.13,9.11
14,138,16,7,2164.0729578256155,20.0,107,62.61,9.17
20,187,8,7,3322.3515552644867,20.15,109,59.87,8.01
30,367,27,41,5886.619497251192,24.23333333333333,145,-638.01,9.6
29,252,13,4,4193.434043948899,15.862068965517242,143,65.15,9.23
42,353,19,13,6108.265399323771,17.071428571428573,206,84.91,5.69
10,79,3,2,1538.381418547049,15.9,43,43.06,6.92
16,144,2,7,2643.0967333577764,19.0,80,64.85,7.78
13,153,15,14,2455.1849002648196,27.153846153846153,104,61.03,6.8
21,163,3,8,3194.1691609001828,17.333333333333332,100,75.24,6.33
28,279,6,23,5282.829306160047,19.75,184,64.24,9.75
7,115,12,3,2097.472652407788,38.857142857142854,66,-40.69,7.05
13,107,1,2,2083.225230308039,17.76923076923077,45,81.87,3.43
6,121,10,4,2080.2463687842833,39.333333333333336,66,16.97,6.76
32,356,11,20,6274.970910801508,23.59375,206,60.28,7.32
23,177,7,10,3254.3152794101516,16.47826086956522,110,75.54,6.56
27,293,7,14,4987.006464502212,21.85185185185185,197,54.26,10.91
21,209,4,7,3558.04343857895,21.238095238095237,102,62.01,7.9
45,292,23,16,4626.514092989139,12.422222222222222,172,82.34,6.72
11,108,14,2,1636.6588248997211,19.90909090909091,80,61.4,7.9
8,63,5,2,1116.8369669116614,18.125,47,68.98,5.47
16,151,6,5,2436.476414130243,19.875,97,-240.81,9.78
31,221,9,9,3519.2007079092327,13.870967741935484,152,72.66,7.48
24,251,16,6,4339.593777786612,22.08333333333333,151,-43.06,8.84
20,211,7,7,4256.582512357864,19.45,125,77.77,7.66
13,161,5,10,3077.800365484198,27.153846153846153,93,44.14,7.91
12,139,7,4,2545.0981733909225,20.58333333333333,88,69.15,7.09
20,212,39,14,3214.0021020861022,20.55,137,80.85,4.65
27,243,6,10,4591.1642891157135,16.037037037037038,139,60.85,9.57
35,302,11,12,5409.502136143498,16.857142857142858,183,-107.81,9.08
21,194,13,9,3277.3362659872055,20.095238095238095,126,62.21,7.96
23,246,21,7,3666.825482953615,25.217391304347824,149,41.57,6.92
10,92,3,5,1701.5083135474756,19.3,59,64.24,8.48
21,188,10,4,3236.919466764772,16.38095238095238,113,67.89,9.52
24,148,13,5,2641.6400489989655,12.791666666666664,91,81.22,6.55
21,258,17,20,4135.741178425153,24.476190476190478,177,47.56,9.82
14,190,7,5,3125.8401296201146,27.285714285714285,111,56.12,9.47
34,293,2,8,5513.31273589671,17.91176470588235,153,75.64,7.08
13,163,13,8,2828.7168007345285,26.0,100,50.64,8.66
14,139,6,5,2443.2686586203463,18.785714285714285,90,66.27,9.17
13,160,6,5,2707.0763044832406,23.538461538461537,100,54.09,8.6
9,92,3,2,1856.7451754471838,21.11111111111111,59,66.2,6.11
13,120,8,3,2022.1539160529694,19.46153846153846,71,51.92,9.7
5,96,11,13,1506.0191256713674,41.8,63,27.12,8.55
10,132,8,11,2181.5909662662543,26.6,73,44.45,9.07
25,262,15,16,5034.9878206461035,24.16,118,76.59,5.69
19,234,6,9,4365.31100036449,24.78947368421053,119,56.52,7.73
20,146,5,8,2256.522685205196,14.3,86,62.88,9.45
11,133,3,6,2370.67750835334,24.181818181818183,99,55.0,7.96
33,308,3,9,5445.930554529004,19.393939393939394,164,66.17,8.76
6,81,5,2,1377.2006429028468,28.16666666666667,67,32.57,8.32
13,193,13,11,3601.5776471679555,29.23076923076923,100,31.93,9.24
10,79,4,4,1424.08045812546,14.3,59,80.82,8.35
19,154,5,17,3172.0138951691583,16.842105263157894,92,75.24,6.85
6,118,1,6,2234.4033373403086,45.33333333333334,80,51.48,8.66
20,195,2,3,3560.5595784204224,20.75,121,70.77,8.3
25,260,4,11,4652.327595430961,19.16,97,64.24,9.12
21,269,10,8,4493.201699083564,23.714285714285715,162,-95.71,11.98
29,213,3,1,3776.600605908572,17.655172413793107,128,84.61,6.15
18,193,3,3,3446.0145353657426,20.83333333333333,143,-109.37,10.64
21,216,6,8,3789.7594552249166,19.761904761904766,100,-122.23,10.42
39,349,14,5,5912.5649486349885,16.615384615384613,197,75.84,7.02
57,449,29,13,7116.847843719465,15.63157894736842,222,77.67,6.21
28,203,3,6,3732.250775243873,13.785714285714285,134,71.75,7.71
14,143,7,7,2346.7437263203533,20.285714285714285,92,59.87,7.96
4,26,3,4,406.68477304429314,17.25,16,61.84,5.35
21,218,6,8,3862.350528049564,18.571428571428573,135,55.17,10.33
48,315,16,21,5569.587971305481,12.979166666666664,196,90.8,5.62
10,62,3,5,1085.861167023556,15.4,48,65.8,6.74
12,166,8,11,3087.406351203847,30.5,90,60.01,7.96
31,273,12,13,4946.299722229174,16.677419354838708,178,61.36,9.69
40,276,5,11,5004.14904826005,14.0,183,80.62,7.48
2,69,13,6,969.3965219163382,60.0,50,29.53,11.45
20,200,10,5,3637.411428939179,18.85,129,-47.25,10.58
13,158,8,11,2945.6708093806706,22.461538461538463,98,51.45,8.14
12,164,10,10,2956.8090916479628,28.58333333333333,110,45.26,8.9
16,155,5,7,2432.025529797832,19.375,91,63.12,7.9
28,216,11,6,3898.5224115582314,16.607142857142858,146,65.46,7.78
9,135,16,5,2243.9205845925458,29.11111111111111,106,47.08,10.23
3,32,11,3,364.2600344057387,20.666666666666668,30,50.46,2.38
